75 0.007500 0.000000 12.633173 18.202629 19.683244 19.975679 20.169855 21.273726 27.190016 49.467348 100.000000
76 0.007600 0.000000 12.576101 18.169593 19.673644 19.974885 20.177205 21.312608 27.322206 49.695638 100.000000
77 0.007700 0.000000 12.519685 18.136552 19.663926 19.974086 20.184744 21.351989 27.454418 49.921308 100.000000
78 0.007800 0.000000 12.463913 18.103511 19.654092 19.973282 20.192473 21.391863 27.586636 50.144399 100.000000
79 0.007900 0.000000 12.408776 18.070474 19.644143 19.972474 20.200393 21.432224 27.718841 50.364953 100.000000
80 0.008000 0.000000 12.354263 18.037444 19.634081 19.971663 20.208504 21.473064 27.851019 50.583011 100.000000
81 0.008100 0.000000 12.300364 18.004427 19.623909 19.970849 20.216808 21.514379 27.983152 50.798614 100.000000
82 0.008200 0.000000 12.247069 17.971426 19.613627 19.970034 20.225304 21.556160 28.115226 51.011800 100.000000
83 0.008300 0.000000 12.194368 17.938444 19.603239 19.969217 20.233995 21.598401 28.247226 51.222609 100.000000
84 0.008400 0.000000 12.142253 17.905485 19.592745 19.968399 20.242880 21.641097 28.379137 51.431078 100.000000
85 0.008500 0.000000 12.090713 17.872554 19.582148 19.967582 20.251959 21.684241 28.510946 51.637243 100.000000
86 0.008600 0.000000 12.039741 17.839652 19.571450 19.966766 20.261234 21.727826 28.642640 51.841143 100.000000
87 0.008700 0.000000 11.989326 17.806784 19.560652 19.965951 20.270704 21.771845 28.774205 52.042811 100.000000
88 0.008800 0.000000 11.939460 17.773952 19.549756 19.965139 20.280371 21.816293 28.905629 52.242284 100.000000
89 0.008900 0.000000 11.890135 17.741160 19.538765 19.964330 20.290234 21.861162 29.036900 52.439595 100.000000
90 0.009000 0.000000 11.841342 17.708410 19.527680 19.963525 20.300293 21.906447 29.168007 52.634778 100.000000
91 0.009100 0.000000 11.793073 17.675706 19.516503 19.962725 20.310550 21.952140 29.298938 52.827867 100.000000
92 0.009200 0.000000 11.745319 17.643050 19.505236 19.961930 20.321003 21.998236 29.429683 53.018894 100.000000
